scenario,algorithm,seed,configured_chain_count,configured_service_count,configured_overlap_fraction,temporal_window_ms,missing_id_events,wrong_id_events,collision_pairs,exact_duplicate_observations,conflicting_duplicate_observations,clock_skewed_events,late_events,jittered_events,truth_chain_count,event_count,canonical_event_count,observation_count,predicted_group_count,predicted_chain_group_count,complete_chain_count,complete_chain_coverage,exact_chain_accuracy,exact_chain_precision,exact_chain_recall,exact_chain_f1,mean_chain_member_coverage,true_join_pair_count,predicted_join_pair_count,correct_join_count,missed_join_count,missed_join_rate,false_join_count,false_join_rate,join_precision,join_recall,ambiguous_group_count,ambiguous_event_count,ambiguous_event_rate,accepted_ambiguous_group_count,detected_ambiguous_group_count,ambiguity_detection_true_positive,ambiguity_detection_false_positive,ambiguity_detection_false_negative,ambiguity_detection_precision,ambiguity_detection_recall,source_conflict_group_count,detected_source_conflict_group_count,source_conflict_detection_precision,source_conflict_detection_recall,abstained_observation_count,abstention_rate,deduplicated_observation_count,deduplication_rate,time_to_completeness_observations,time_to_completeness_p50_ms,time_to_completeness_p95_ms,time_to_completeness_max_ms,arrival_inversion_count,arrival_inversion_rate
control,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,1275.0,1275.0,0,0.0
control,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,1275.0,1275.0,0,0.0
control,naive_temporal_window,9238,600,24,0.25,1500,0,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_random_1pct,strict_service_plus_correlation,9238,600,24,0.25,1500,36,0,0,0,0,0,0,0,600,3600,3600,3600,636,600,565,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.99,9000,8821,8821,179,0.01988888888888889,0,0.0,1.0,0.9801111111111112,0,0,0.0,0,0,0,0,0,,,0,0,,,36,0.01,0,0.0,565,1275.0,1275.0,1275.0,0,0.0
missing_random_1pct,correlation_id_only_ablation,9238,600,24,0.25,1500,36,0,0,0,0,0,0,0,600,3600,3600,3600,636,600,565,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.99,9000,8821,8821,179,0.01988888888888889,0,0.0,1.0,0.9801111111111112,0,0,0.0,0,0,0,0,0,,,0,0,,,36,0.01,0,0.0,565,1275.0,1275.0,1275.0,0,0.0
missing_random_1pct,naive_temporal_window,9238,600,24,0.25,1500,36,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_random_5pct,strict_service_plus_correlation,9238,600,24,0.25,1500,180,0,0,0,0,0,0,0,600,3600,3600,3600,780,600,436,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.7266666666666666,0.95,9000,8117,8117,883,0.09811111111111111,0,0.0,1.0,0.9018888888888889,0,0,0.0,0,0,0,0,0,,,0,0,,,180,0.05,0,0.0,436,1275.0,1275.0,1275.0,0,0.0
missing_random_5pct,correlation_id_only_ablation,9238,600,24,0.25,1500,180,0,0,0,0,0,0,0,600,3600,3600,3600,780,600,436,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.7266666666666666,0.95,9000,8117,8117,883,0.09811111111111111,0,0.0,1.0,0.9018888888888889,0,0,0.0,0,0,0,0,0,,,0,0,,,180,0.05,0,0.0,436,1275.0,1275.0,1275.0,0,0.0
missing_random_5pct,naive_temporal_window,9238,600,24,0.25,1500,180,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_random_10pct,strict_service_plus_correlation,9238,600,24,0.25,1500,360,0,0,0,0,0,0,0,600,3600,3600,3600,960,598,325,0.5416666666666666,0.5416666666666666,0.5434782608695652,0.5416666666666666,0.5425709515859766,0.9,9000,7312,7312,1688,0.18755555555555556,0,0.0,1.0,0.8124444444444444,0,0,0.0,0,0,0,0,0,,,0,0,,,360,0.1,0,0.0,325,1275.0,1275.0,1275.0,0,0.0
missing_random_10pct,correlation_id_only_ablation,9238,600,24,0.25,1500,360,0,0,0,0,0,0,0,600,3600,3600,3600,960,598,325,0.5416666666666666,0.5416666666666666,0.5434782608695652,0.5416666666666666,0.5425709515859766,0.9,9000,7312,7312,1688,0.18755555555555556,0,0.0,1.0,0.8124444444444444,0,0,0.0,0,0,0,0,0,,,0,0,,,360,0.1,0,0.0,325,1275.0,1275.0,1275.0,0,0.0
missing_random_10pct,naive_temporal_window,9238,600,24,0.25,1500,360,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_random_20pct,strict_service_plus_correlation,9238,600,24,0.25,1500,720,0,0,0,0,0,0,0,600,3600,3600,3600,1320,600,156,0.26,0.26,0.26,0.26,0.26,0.8,9000,5750,5750,3250,0.3611111111111111,0,0.0,1.0,0.6388888888888888,0,0,0.0,0,0,0,0,0,,,0,0,,,720,0.2,0,0.0,156,1275.0,1275.0,1275.0,0,0.0
missing_random_20pct,correlation_id_only_ablation,9238,600,24,0.25,1500,720,0,0,0,0,0,0,0,600,3600,3600,3600,1320,600,156,0.26,0.26,0.26,0.26,0.26,0.8,9000,5750,5750,3250,0.3611111111111111,0,0.0,1.0,0.6388888888888888,0,0,0.0,0,0,0,0,0,,,0,0,,,720,0.2,0,0.0,156,1275.0,1275.0,1275.0,0,0.0
missing_random_20pct,naive_temporal_window,9238,600,24,0.25,1500,720,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_1pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,36,0,0,0,0,0,0,600,3600,3600,3600,808,565,533,0.8883333333333333,0.8883333333333333,0.9433628318584071,0.8883333333333333,0.9150214592274678,0.9422222222222222,9000,8311,8311,689,0.07655555555555556,0,0.0,1.0,0.9234444444444444,35,243,0.0675,0,35,35,0,0,1.0,1.0,0,0,,,243,0.0675,0,0.0,533,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_1pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,36,0,0,0,0,0,0,600,3600,3600,3600,600,600,533,0.8883333333333333,0.8883333333333333,0.8883333333333333,0.8883333333333333,0.8883333333333333,0.99,9000,9035,8821,179,0.01988888888888889,214,0.023685666851134476,0.9763143331488655,0.9801111111111112,35,243,0.0675,35,35,35,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,533,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_1pct,naive_temporal_window,9238,600,24,0.25,1500,0,36,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_5pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,180,0,0,0,0,0,0,600,3600,3600,3600,1493,450,320,0.5333333333333333,0.5333333333333333,0.7111111111111111,0.5333333333333333,0.6095238095238096,0.7519444444444444,9000,6048,6048,2952,0.328,0,0.0,1.0,0.672,150,1043,0.2897222222222222,0,150,150,0,0,1.0,1.0,0,0,,,1043,0.2897222222222222,0,0.0,320,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_5pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,180,0,0,0,0,0,0,600,3600,3600,3600,600,600,320,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.95,9000,9187,8120,880,0.09777777777777778,1067,0.11614237509524328,0.8838576249047567,0.9022222222222223,150,1043,0.2897222222222222,150,150,150,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,320,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_5pct,naive_temporal_window,9238,600,24,0.25,1500,0,180,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_10pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,360,0,0,0,0,0,0,600,3600,3600,3600,2166,326,173,0.28833333333333333,0.28833333333333333,0.5306748466257669,0.28833333333333333,0.3736501079913607,0.565,9000,3959,3959,5041,0.5601111111111111,0,0.0,1.0,0.4398888888888889,274,1840,0.5111111111111111,0,274,274,0,0,1.0,1.0,0,0,,,1840,0.5111111111111111,0,0.0,173,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_10pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,360,0,0,0,0,0,0,600,3600,3600,3600,600,600,173,0.28833333333333333,0.28833333333333333,0.28833333333333333,0.28833333333333333,0.28833333333333333,0.9,9000,9338,7287,1713,0.19033333333333333,2051,0.21964017991004497,0.780359820089955,0.8096666666666666,274,1840,0.5111111111111111,274,274,274,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,173,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_10pct,naive_temporal_window,9238,600,24,0.25,1500,0,360,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_20pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,720,0,0,0,0,0,0,600,3600,3600,3600,2936,177,46,0.07666666666666666,0.07666666666666666,0.2598870056497175,0.07666666666666666,0.1184041184041184,0.3511111111111111,9000,1665,1665,7335,0.815,0,0.0,1.0,0.185,423,2759,0.7663888888888889,0,423,423,0,0,1.0,1.0,0,0,,,2759,0.7663888888888889,0,0.0,46,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_20pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,720,0,0,0,0,0,0,600,3600,3600,3600,600,600,46,0.07666666666666666,0.07666666666666666,0.07666666666666666,0.07666666666666666,0.07666666666666666,0.8,9000,9637,5787,3213,0.357,3850,0.3995019196845491,0.6004980803154508,0.643,423,2759,0.7663888888888889,423,423,423,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,46,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_20pct,naive_temporal_window,9238,600,24,0.25,1500,0,720,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_plane_deployment,strict_service_plus_correlation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_deployment,correlation_id_only_ablation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_deployment,naive_temporal_window,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_plane_identity,strict_service_plus_correlation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_identity,correlation_id_only_ablation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_identity,naive_temporal_window,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_plane_policy,strict_service_plus_correlation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_policy,correlation_id_only_ablation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_policy,naive_temporal_window,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_plane_telemetry,strict_service_plus_correlation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_telemetry,correlation_id_only_ablation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_telemetry,naive_temporal_window,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_plane_incident,strict_service_plus_correlation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_incident,correlation_id_only_ablation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_incident,naive_temporal_window,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
missing_plane_recovery,strict_service_plus_correlation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_recovery,correlation_id_only_ablation,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_recovery,naive_temporal_window,9238,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
collision_same_service_1pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,6,0,0,0,0,0,600,3600,3600,3600,660,588,588,0.98,0.98,1.0,0.98,0.98989898989899,0.9833333333333333,9000,8820,8820,180,0.02,0,0.0,1.0,0.98,6,72,0.02,0,6,6,0,0,1.0,1.0,0,0,,,72,0.02,0,0.0,588,1275.0,1275.0,1275.0,0,0.0
collision_same_service_1pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,6,0,0,0,0,0,600,3600,3600,3600,594,594,588,0.98,0.98,0.98989898989899,0.98,0.9849246231155778,1.0,9000,9216,9000,0,0.0,216,0.0234375,0.9765625,1.0,6,72,0.02,6,6,6,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,588,1275.0,1275.0,1275.0,0,0.0
collision_same_service_1pct,naive_temporal_window,9238,600,24,0.25,1500,0,0,6,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
collision_same_service_5pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,900,540,540,0.9,0.9,1.0,0.9,0.9473684210526316,0.9166666666666666,9000,8100,8100,900,0.1,0,0.0,1.0,0.9,30,360,0.1,0,30,30,0,0,1.0,1.0,0,0,,,360,0.1,0,0.0,540,1275.0,1275.0,1275.0,0,0.0
collision_same_service_5pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,570,570,540,0.9,0.9,0.9473684210526315,0.9,0.9230769230769231,1.0,9000,10080,9000,0,0.0,1080,0.10714285714285714,0.8928571428571429,1.0,30,360,0.1,30,30,30,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,540,1275.0,1275.0,1275.0,0,0.0
collision_same_service_5pct,naive_temporal_window,9238,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
collision_same_service_10pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,60,0,0,0,0,0,600,3600,3600,3600,1200,480,480,0.8,0.8,1.0,0.8,0.888888888888889,0.8333333333333334,9000,7200,7200,1800,0.2,0,0.0,1.0,0.8,60,720,0.2,0,60,60,0,0,1.0,1.0,0,0,,,720,0.2,0,0.0,480,1275.0,1275.0,1275.0,0,0.0
collision_same_service_10pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,60,0,0,0,0,0,600,3600,3600,3600,540,540,480,0.8,0.8,0.8888888888888888,0.8,0.8421052631578948,1.0,9000,11160,9000,0,0.0,2160,0.1935483870967742,0.8064516129032258,1.0,60,720,0.2,60,60,60,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,480,1275.0,1275.0,1275.0,0,0.0
collision_same_service_10pct,naive_temporal_window,9238,600,24,0.25,1500,0,0,60,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
collision_cross_service_5pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,1275.0,1275.0,0,0.0
collision_cross_service_5pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,570,570,540,0.9,0.9,0.9473684210526315,0.9,0.9230769230769231,1.0,9000,10080,9000,0,0.0,1080,0.10714285714285714,0.8928571428571429,1.0,30,360,0.1,30,30,30,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,540,1275.0,1275.0,1275.0,0,0.0
collision_cross_service_5pct,naive_temporal_window,9238,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,452,1275.0,1275.0,1275.0,0,0.0
duplicate_exact_10pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,0,360,0,0,0,0,600,3600,3600,3960,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,360,0.09090909090909091,600,1275.0,1275.0,1275.0,0,0.0
duplicate_exact_10pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,0,360,0,0,0,0,600,3600,3600,3960,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,360,0.09090909090909091,600,1275.0,1275.0,1275.0,0,0.0
duplicate_exact_10pct,naive_temporal_window,9238,600,24,0.25,1500,0,0,0,360,0,0,0,0,600,3600,3600,3960,600,600,452,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.9383333333333334,9000,9666,8334,666,0.074,1332,0.1378026070763501,0.8621973929236499,0.926,74,666,0.185,74,74,74,0,0,1.0,1.0,0,0,,,0,0.0,360,0.09090909090909091,452,1275.0,1275.0,1275.0,0,0.0
duplicate_source_conflict_5pct,strict_service_plus_correlation,9238,600,24,0.25,1500,0,0,0,0,180,0,0,0,600,3600,3600,3780,960,600,445,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.95,9000,8126,8126,874,0.0971111111111111,0,0.0,1.0,0.9028888888888889,0,0,0.0,0,0,0,0,0,,,180,180,1.0,1.0,360,0.09523809523809523,0,0.0,445,1275.0,1275.0,1275.0,0,0.0
duplicate_source_conflict_5pct,correlation_id_only_ablation,9238,600,24,0.25,1500,0,0,0,0,180,0,0,0,600,3600,3600,3780,600,600,445,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.7416666666666667,1.0,9000,10106,9000,0,0.0,1106,0.10943993667128439,0.8905600633287156,1.0,0,0,0.0,0,155,0,155,0,0.0,,180,180,1.0,1.0,0,0.0,0,0.0,445,1275.0,1275.0,1275.0,0,0.0
