event_count,trial,seed,query_type,sample_position,query_key,row_count,row_sha256,full_indexes_connect_plus_first_query_ms,no_service_index_connect_plus_first_query_ms,no_correlation_index_connect_plus_first_query_ms,no_lookup_indexes_connect_plus_first_query_ms
10000,8,9945,correlation,9,corr-9945-00001172,6,e6861c7ef3d7ad0ab29ef788f6bea97f0de2617c4e287ef66a4a4f6b18f639cf,0.116292,0.104,0.851167,0.9185
10000,8,9945,correlation,10,corr-9945-00001308,6,88311e5186997ace4077e3e30b7c932add39e76424b737b5e16488c30d0618c5,0.0985,0.141,0.946958,0.839958
10000,8,9945,correlation,11,corr-9945-00000107,6,ffe34cbe0fb3a62839b6be8f475c5eb86f8340083817814200a2e74cf189fc3f,0.110583,0.097709,0.843459,0.85375
10000,8,9945,correlation,12,corr-9945-00001041,6,fe6b317f1028fb80b3f5a34932bfe61487dd8d55ce4b7960432cf1a585f37709,0.108708,0.100417,0.875375,0.900042
10000,8,9945,correlation,13,corr-9945-00001401,6,ddca3800bf2c6f3b3f16c671d5440be860fe7bd099fe85917d87d89dcd65ad94,0.162417,0.159708,1.037958,1.052542
10000,8,9945,correlation,14,corr-9945-00000871,6,c7b07720f3333b7ecd6ecaf68cafdf8085036cd9b1ea3f69fd98daae1a2c74da,0.145541,0.103709,0.911541,1.266958
10000,8,9945,correlation,15,corr-9945-00001664,6,406ab5fc717bf3802d03d04227b3a35889675532665d6ef56b73b6276b46dc29,0.11675,0.1065,0.840208,0.948834
10000,8,9945,correlation,16,corr-9945-00000896,6,a0cb8a479dde47d2612adc5d69e980e90a39379eee3aa87879f25d9cb18136e1,0.104167,0.144041,0.873375,0.886042
10000,8,9945,correlation,17,corr-9945-00000885,6,c785364f104445d8c8708885c6dd42257eeb062527cd8d432162461fbafeb2c4,0.110167,0.101208,0.861333,0.872583
10000,8,9945,correlation,18,corr-9945-00001158,6,e53a5a4f5551f8cb522dfe9a876b587d2c56714ba7f3509f0d776f7e2db5d53b,0.11125,0.102417,0.911958,0.877042
10000,8,9945,correlation,19,corr-9945-00001014,6,483e59c863cfb58332057e254b58582e02f525125debfd8708c79bbc92b76b44,0.109292,0.09675,0.939042,1.101458
10000,9,10046,service,0,svc-0095,54,6dba698a4d83d1085ade65bf735c604d5b2395cdff8788b12abebe5737df290e,0.170125,1.083291,0.199792,0.997416
10000,9,10046,service,1,svc-0147,48,b00ff9cf037ad903bdb937923bacc9888ea08c643c35c410aae996913020c8b3,0.157417,0.858583,0.156417,0.831208
10000,9,10046,service,2,svc-0019,48,dd26bf4244cff288f29cb1339b9eb475d8d182bb1306f4f3805bb5ca628508c4,0.150834,0.831792,0.151625,0.825292
10000,9,10046,service,3,svc-0128,48,b65022ac5a831d349e15548b8c37b5137aff85a44786e26f2f81a6a569983bbe,0.146541,0.853625,0.149625,0.901958
10000,9,10046,service,4,svc-0137,48,9ccf44ec17b7e75e756dd6cece2636537f9c15eed637e1ca80c7d22280acacc1,0.169,0.866292,0.143791,0.870333
10000,9,10046,service,5,svc-0035,48,3da1ecee80b6872cd05a3d5aaef2db4055757ba67b34f386a1292c9b300ad1b0,0.214792,0.871791,0.150166,0.846709
10000,9,10046,service,6,svc-0179,54,9e8a205619695bde6c27d9bbbde0b027de544e125f06a9e6fe75720b8bae6941,0.184291,0.892083,0.181917,0.898625
10000,9,10046,service,7,svc-0173,54,c7070e8f8421a99e03a5e055d19696b04598fb3f71fba2167c4d17c088e299ca,0.200917,0.921,0.201708,0.896292
10000,9,10046,service,8,svc-0029,48,330fbbfb7dce03e532c484316abad3283fbeb9c4f7a25424b0f835481d65d3f9,0.154084,0.872333,0.194208,0.867167
10000,9,10046,service,9,svc-0155,48,5313ae9a730e0d28afc4a81c57f49c9b039b5f6c1b06569928f464f904dbdb18,0.148083,0.848917,0.15225,0.827083
10000,9,10046,service,10,svc-0064,48,a6385b8a7f6c78ab69c5f5c5d88b1532faadb84b7c9dfe764f857caeb5e55e29,0.171166,0.829833,0.150916,0.906167
10000,9,10046,service,11,svc-0109,48,58e7dced17264843c5bd4058d4d302dd15cada581aa820ec15c40f1fb180b723,0.138833,0.839416,0.145458,0.832792
10000,9,10046,service,12,svc-0058,48,14a8dc8a29b906446eca5ad2c8dff2efc85cf2fe6ac1dc2324079357acee89bc,0.146583,0.838125,0.139791,0.836458
10000,9,10046,service,13,svc-0135,54,05fd563131f8cb28354637ad69a683503447d4b02425df20ef703fc997d6129b,0.160042,0.951625,0.1475,0.825625
10000,9,10046,service,14,svc-0122,48,76673b53d315e4ce3dfa499f8f3b07c0fc552dc4187a466ba1531157121c94f1,0.187333,0.845042,0.156,0.906291
10000,9,10046,service,15,svc-0033,48,d44a0eef87b361dc26c583bd7736a60c1aff08b1a1c452f25e141173732993f0,0.146583,0.823791,0.1465,0.85275
10000,9,10046,service,16,svc-0165,48,ecd0a6b062f822155bbb7871c7b252d1320e4010efc41bf8b8aa318a56c0ce2d,0.155208,0.844792,0.141708,0.923
10000,9,10046,service,17,svc-0135,54,05fd563131f8cb28354637ad69a683503447d4b02425df20ef703fc997d6129b,0.150459,0.861542,0.152875,0.805875
10000,9,10046,service,18,svc-0149,54,0b5fa01cebfa1f19b02fd6aa9afb347d000176475e99613f0a8ed728f329db37,0.155208,0.833625,0.150083,0.837792
10000,9,10046,service,19,svc-0008,54,36d956082b23ca7ec10357b6284b87833123d0a9953099e6b9e0588ccb55488e,0.153792,0.831792,0.155167,0.84675
10000,9,10046,correlation,0,corr-10046-00001200,6,d7ccd8933fc1c4d793da7a517c7cef10c3fdc8f95500f6e334caadfe8712fafb,0.115833,0.099,0.996875,0.83975
10000,9,10046,correlation,1,corr-10046-00000854,6,867a55432fa612cd08f0490ed7bd24cebb3a69c3e79be7f9d020ff9ea0229375,0.100042,0.107083,0.859708,0.851958
10000,9,10046,correlation,2,corr-10046-00001642,6,e0148ae192507a64742b14cabb6100e6128a6294150cbc24a834b90baeb49ed2,0.100916,0.096416,0.84575,0.864208
10000,9,10046,correlation,3,corr-10046-00000091,6,c4874a39e5222b0e8ee9ca4818f6ea236a9a0b27d8db1ffb5f33a9e9d27c887c,0.11475,0.109625,0.857917,0.930041
10000,9,10046,correlation,4,corr-10046-00000183,6,c00a3c63b042533e36a154ebe071b201685e0d03663a5dc8de94895dd180e593,0.100375,0.100416,0.808875,0.843
10000,9,10046,correlation,5,corr-10046-00000315,6,2a977099eab2f4d80a89abf01c9a2350b125cf429e637706ddad6c0444bb0eb4,0.097708,0.097584,0.84025,0.818292
10000,9,10046,correlation,6,corr-10046-00000760,6,737202345ca83ef7772a8658d74a4b5baee452ffdf17a63ea3e734f9767c9244,0.101166,0.094541,0.868,1.161583
10000,9,10046,correlation,7,corr-10046-00001525,6,8cbb19411fba675f85fba3db8e3ba74e42dc1dcfd722237281aea371918b00f1,0.111708,0.423458,0.896959,0.838167
10000,9,10046,correlation,8,corr-10046-00000118,6,6b24b3c61da943235cd4406aeb03cdd96d9b6ecfecd84de8efda4578607da1b4,0.138833,0.107083,0.951875,0.925667
10000,9,10046,correlation,9,corr-10046-00001440,6,0665a8748b3f1d64f32d1cf7eb236809e5bd9fc39eff789fa6b0e2a03dca73c2,0.108791,0.102,0.89475,0.807125
10000,9,10046,correlation,10,corr-10046-00001469,6,37f3a32ecaf722b006ee2319ef6818a0deb84dd58b4fe6b2c82cb508c5506a1d,0.108625,0.091042,0.949333,0.918375
10000,9,10046,correlation,11,corr-10046-00000116,6,c3eae3f37413b907feff8c2062c496dd3a13649735b43352316add494dafa88b,0.108583,0.126708,0.835125,0.825833
10000,9,10046,correlation,12,corr-10046-00000910,6,344e17250421880a7349905ef680494f3a940cf8aab6a7ab148720a7b95c111a,0.100334,0.110958,0.819416,0.848666
10000,9,10046,correlation,13,corr-10046-00000079,6,e1c3507a06411189830e061d29810d0b64c200007438c752ae22fc9966794a79,0.104208,0.110041,0.901667,0.858416
10000,9,10046,correlation,14,corr-10046-00000712,6,1e5d7f27b60d6e8cb6c24b38e1af4af4522ddd24ae2e4a0fd0cef4c67c7b7fea,0.132167,0.103334,0.851625,0.856917
10000,9,10046,correlation,15,corr-10046-00001476,6,9838bde4a76927844c9045881df729db364464df1b2c5c5bb6addae160da49bf,0.1005,0.102834,0.844166,0.819708
10000,9,10046,correlation,16,corr-10046-00001619,6,c30b081cb2582a5d8ec401afec91e310f06404a25be3c5923a53463828c1f3b4,0.104292,0.093375,0.846708,0.858917
10000,9,10046,correlation,17,corr-10046-00000813,6,0c91b04ab60310bd3298186a262eb8116741ff6fb1f6ac21d477fc5ffdee7a48,0.105209,0.105875,0.8675,0.8585
10000,9,10046,correlation,18,corr-10046-00000956,6,bd53b4dbc85fa78cd0b190e4445085e752ff9bcfb18e106428a59cf37c0290b7,0.103,0.094584,0.842208,0.874792
10000,9,10046,correlation,19,corr-10046-00001211,6,145089411a7ecfe9cee0ef1fa004acb6044f3cb4bdca2dedaed99cd5ef206571,0.098958,0.10125,0.823042,0.833166
10000,10,10147,service,0,svc-0078,48,d52078e8f639b06cd452601e1fd9967255cf73f415b61f9290a99aebfb4844a8,0.17225,0.915459,0.31925,0.975625
10000,10,10147,service,1,svc-0016,54,634feeea052b6d97cd7a68ff213b8328048ba5b030858f92f718dd6287877ecb,0.160667,0.836792,0.176541,0.850708
10000,10,10147,service,2,svc-0022,48,6f19b2b0c654d4e2ab469959429beff42ab123f2dbcfd00414f33d7fbac1d7fc,0.143375,0.838625,0.146709,0.997125
10000,10,10147,service,3,svc-0007,54,8aa423666744debd89ce2797bd1e289cef571750583fefc9bcff80e2c270829d,0.16675,0.877875,0.154333,0.838125
10000,10,10147,service,4,svc-0124,54,e4e5a3dd5411133e4580bf4bb22ff38d82941125515ed9f470e3d91389691e6c,0.1525,0.920666,0.14375,0.8685
10000,10,10147,service,5,svc-0121,48,3ebb46ff6846227a836fe97046a387fa72ceb2115bea53b3db9e4b6777c84db1,0.193709,1.016541,0.277458,0.914583
10000,10,10147,service,6,svc-0150,48,860bb2b9b9e91a4c71443fc4494162020d92fbfd8b872e3130ac4c75eb21dba8,0.199958,0.864334,0.159791,0.888667
10000,10,10147,service,7,svc-0140,48,d61c621bd5c817965f51bd5a672d6a1373abc0cd8c9bfbc20894cc18596c040b,0.149167,0.871875,0.206542,0.90625
10000,10,10147,service,8,svc-0177,54,6f9b37f782fbca7b72cb3caa4cafe1614458a2d1e61b05545c2103bfa86434bd,0.153167,1.066917,0.154792,0.86675
10000,10,10147,service,9,svc-0069,54,c224b753b0ee70591ac82d52619ba6978ff46cf4ad2f7e4ac2e833c915af29b2,0.165791,0.840375,0.170292,1.071708
10000,10,10147,service,10,svc-0048,48,550cce8190a5cd67c3dbd22abecae4a82d9a8a4befc6d1d810e591a9c02f4bf9,0.147042,0.838167,0.142084,0.855875
10000,10,10147,service,11,svc-0017,48,de00fa250d580614737d7cce0cd98ffd4cd8111aaed6ab46dac108917d22bd10,0.183625,0.860625,0.166125,1.011292
10000,10,10147,service,12,svc-0036,54,92e996870b1fc513ac241921d83456e8a1778517ba259c5a0f31c8230f42c133,0.155708,0.896083,0.161584,0.8715
10000,10,10147,service,13,svc-0164,48,4e361b7d03c01752355760113a9eb348e86378714dd32a9d21147d24c5d5618a,0.142125,0.834167,0.14175,0.861917
10000,10,10147,service,14,svc-0014,48,eccd94703f4fed0abb608a0164dc030fa2e80b1076894f564c8860a4481f7c1c,0.139167,0.875542,0.164917,0.890792
10000,10,10147,service,15,svc-0081,48,6d5d8069820b01387027f26a71776d2e4e7029ed7bd71fb2bbca7b396586b76a,0.154625,0.942167,0.1575,0.899334
10000,10,10147,service,16,svc-0084,54,5ed788e9e5975b1384996b8760aa6be02d124ab9ab1a9f4506115a47097c97a8,0.147417,0.852583,0.14575,0.85725
10000,10,10147,service,17,svc-0183,48,399e6eb8cf06eb7b5a73f427d23f5a0f6953fc74f33e994173706c19ac8b2a08,0.143416,0.906583,0.15075,0.852083
10000,10,10147,service,18,svc-0040,54,1edc4454d47f6f00d7ab52a13b698181e0c4e9d3a358656d43abccfc1562a21b,0.16,0.983625,0.181417,0.895291
10000,10,10147,service,19,svc-0069,54,c224b753b0ee70591ac82d52619ba6978ff46cf4ad2f7e4ac2e833c915af29b2,0.159334,0.878083,0.157542,0.8575
10000,10,10147,correlation,0,corr-10147-00001572,6,ddc9c9669c04dd37e9bd26864033b751bdce9081887aa4db2ffc6b3c765b1342,0.103916,0.098375,0.945042,0.852917
10000,10,10147,correlation,1,corr-10147-00001370,6,008cbe29b6522c0b53d8a322fde3aa1eeeeac3cda073ab7eebae6d387d4f115a,0.100709,0.09575,0.947917,0.949291
10000,10,10147,correlation,2,corr-10147-00000505,6,3f3843399f70d1b578d3e3fa4042262565d57d41671cc706f13689424bede2b1,0.10225,0.106584,0.880208,0.872292
10000,10,10147,correlation,3,corr-10147-00001150,6,7644b74fa6aaba064febe1ef68f5cb571a96fbe2ad059778f63ef811c2da30f4,0.100792,0.101584,0.838542,0.84775
10000,10,10147,correlation,4,corr-10147-00000511,6,16c8f3540c27ec60fbce8640e8894b11afd68cfbc5df33d9b14ff54395e9baa9,0.099834,0.09525,0.951958,0.890166
10000,10,10147,correlation,5,corr-10147-00000381,6,384d8c654ba3cbcb39f92367152ea9253eb13991d84386000c035fa42e158a59,0.161667,0.118417,0.826417,0.806084
10000,10,10147,correlation,6,corr-10147-00000514,6,f720a4f110044436800ddb42bdbb302f7fe68f6d5c18900bafaf2b97409ffa06,0.101792,0.108834,0.859042,0.811083
10000,10,10147,correlation,7,corr-10147-00001497,6,bf5edd2cdcae5df8275ad6243b24b17b6b6214e4005f5fea1388325035ede621,0.113583,0.090792,0.82225,0.871417
10000,10,10147,correlation,8,corr-10147-00000998,6,88061eb11aecf983c0ecd19af3241733469dd287b807c72744d2ea5d35b6d7f8,0.219083,0.137084,0.886208,0.906083
10000,10,10147,correlation,9,corr-10147-00001145,6,f55a20fce8f5d0953944dc3f5994e583e34b604864c87eb4d0818405788d6553,0.100959,0.097792,0.799292,0.826625
10000,10,10147,correlation,10,corr-10147-00000817,6,bd61b829f95933afec53230c52c836003e28ee272f0453a644c5ab2c76b3d675,0.098,0.105958,0.808583,0.84125
10000,10,10147,correlation,11,corr-10147-00001438,6,4432855bf55181ecc927e5ea116841d48337051b2e216d47deb30b6cc8d1bf50,0.113042,0.222958,0.875833,0.850875
10000,10,10147,correlation,12,corr-10147-00000721,6,c1916ad06a61b209e09ad20dc59b16b6b2ae632376620891e8e94ab7bda5ca2e,0.1005,0.090333,0.832667,0.89925
10000,10,10147,correlation,13,corr-10147-00001135,6,a4428029fb2d22eb4fc363c15aa305e8f781694d3afa278d3e133bbb481910b0,0.089625,0.096125,0.822416,0.836458
10000,10,10147,correlation,14,corr-10147-00001272,6,2867fedafdf8a05cb27c409a0b8f004010ac0f901fdfdb73f7adbc08233d9083,0.118,0.096375,0.8275,0.849417
10000,10,10147,correlation,15,corr-10147-00001438,6,4432855bf55181ecc927e5ea116841d48337051b2e216d47deb30b6cc8d1bf50,0.118458,0.100833,0.876875,0.951667
10000,10,10147,correlation,16,corr-10147-00000284,6,a03a6b315e7b372c7b3ff924e7c9d6b671dd486bd93d69d96320d7e72e0317c9,0.107625,0.095375,0.88975,0.867625
10000,10,10147,correlation,17,corr-10147-00000613,6,7ea819d171ade6457f9f6cc8fdeb8cdb8a0765a689a537ecc2494dfffcc09655,0.105209,0.095375,0.83275,0.851458
10000,10,10147,correlation,18,corr-10147-00001069,6,9de81b86c0537ad80548c5f4f9fb9ea998adc43ce40704fe67c364fb6972111f,0.111666,0.0995,0.870334,0.871042
10000,10,10147,correlation,19,corr-10147-00000257,6,bf2677a0117c7d9ddbf759eee092cc285d4491b1df6c4de6f3f76a6bbad534a7,0.312375,0.145917,1.031125,1.019375
50000,1,9238,service,0,svc-0177,252,2e484f31cd3382f535ae8fa9bc852c62677d8fd83ae9c9f81d47b67972e63fd5,0.442125,4.846084,0.478209,4.163084
50000,1,9238,service,1,svc-0153,252,da548c58e6de133d183f7bd45ac52b440269f3c640568ff26a81ab88e816f4b8,0.477792,4.086209,0.384792,4.269041
50000,1,9238,service,2,svc-0028,246,4b0f0210026e0211b12671cc81a532a7955cfe78ef0b867e8a20adc4f7bc8d29,0.453291,4.108167,0.452042,4.030792
50000,1,9238,service,3,svc-0040,252,5940c1ceb7c30475ddced653d619b311d5e622853b84e977fc4ff8a7c04b3b59,0.411709,3.971459,0.481208,3.980792
50000,1,9238,service,4,svc-0051,248,40ea3b177fa5f3beb0d124ddc6dbb041b56eb6dfd913b7a0aa89822535cd33e6,0.522625,4.344583,0.526958,4.101791
50000,1,9238,service,5,svc-0008,246,be7d752b37ad4841dc810c7081eb2cfc0cccbece0236316ebf35d9e480fc4cdb,0.500083,3.993125,0.502209,4.044125
50000,1,9238,service,6,svc-0032,246,b4e93a9112fdd2e276837d970f60f100bcb275bc78110398170b3db7ecf39b2a,0.483625,4.059959,0.471916,4.158833
50000,1,9238,service,7,svc-0104,252,fcad34c540286e3f413a4bbb9d79f349aaf6d0ad037e785dbe146358ad4e0e48,0.426,3.792417,0.52575,4.085834
50000,1,9238,service,8,svc-0001,252,e5ddd2b2b3bf949f49f5e8202a051c2742e4b466c44ca8cfce0a1eb76339c7dc,0.434916,4.111625,0.446833,4.021542
50000,1,9238,service,9,svc-0029,252,eae2863e71f1a9831ddc30fdb4279203d5c4ecb76a4f861ce23ad03608c39261,0.376958,3.952917,0.396208,4.165833
50000,1,9238,service,10,svc-0080,252,87ba17402f4788272d0a6167241bad920527ec8e6b59d87de7a5113887fb248c,0.492083,4.121083,0.453292,3.976541
50000,1,9238,service,11,svc-0121,252,dbd5c83b11f040505f93e85cf9de8b227f6c59cbc5b6a7d39b340b50e8228f6b,0.404625,4.030125,0.466458,4.28725
50000,1,9238,service,12,svc-0060,252,6a0dd710d69733c528869dbe2327bb005696c53034ddbfd6d794a65795dd37b5,0.436333,3.99275,0.407167,3.967084
50000,1,9238,service,13,svc-0032,246,b4e93a9112fdd2e276837d970f60f100bcb275bc78110398170b3db7ecf39b2a,0.494083,4.063958,0.462708,3.988583
50000,1,9238,service,14,svc-0199,252,17eb3b3cae2e876bc93a9dea16947aacc27cceac571a0cc074e09750d752a95b,0.485084,4.103292,0.439042,4.115125
50000,1,9238,service,15,svc-0092,252,5669bd85d80816f36ee2314507f2cd6efb3e64b2ed50e7c3dc8afce2caaf594a,0.371542,4.031917,0.440416,4.214166
50000,1,9238,service,16,svc-0040,252,5940c1ceb7c30475ddced653d619b311d5e622853b84e977fc4ff8a7c04b3b59,0.487791,4.180459,0.498875,4.111209
50000,1,9238,service,17,svc-0082,252,8b46b01c1cc03a464a954212d5ebf3923f1a78c07a5e2913254eee51d0e2a6d3,0.407125,4.130667,0.380084,4.078542
50000,1,9238,service,18,svc-0139,246,49d6bc6b580736ffab3775db7da4abb5b4e420eb36840a786b43d5b5157fd590,0.488875,4.127666,0.466208,4.144375
50000,1,9238,service,19,svc-0097,252,6262bce5378a2761e56018c139326adee465bd8a80926644b50fb9c4b08c1ba3,0.429375,4.111417,0.438875,4.025916
50000,1,9238,correlation,0,corr-9238-00005743,6,ede6ab7ac45141632d9041bf541bf18aa831ff0b910fb97019f756e27fdd776f,0.165125,0.111583,3.963792,3.973666
50000,1,9238,correlation,1,corr-9238-00001157,6,011b29c6613d119a1c2bbd64c5d6ccc773a58e4f88bb6f69f93909f9afa9a763,0.174208,0.108333,3.980667,3.634416
50000,1,9238,correlation,2,corr-9238-00002106,6,c3a49dda7fa7585eea45d0547f8829ca083e2be3c324911b75d7f10c3dff8646,0.152959,0.10075,3.859208,4.13175
50000,1,9238,correlation,3,corr-9238-00004314,6,a98ac44d484fb06aa3514a08721e2812b8a194bfd3198d4def6efb0baf0e79c0,0.157209,0.1565,4.068417,3.910541
50000,1,9238,correlation,4,corr-9238-00005990,6,5509e6717677eed0e3f17b9334f94fb008c5b13c360df1177b22425b00f4912e,0.167209,0.108417,4.069541,4.078208
50000,1,9238,correlation,5,corr-9238-00002586,6,2cb215ada128ab18ac6e5a6f8f041380f605657bbaca60f52633d452a30dab9b,0.147375,0.099792,4.004083,3.872417
50000,1,9238,correlation,6,corr-9238-00003891,6,2d91c1371940aa565d375f8ba5e0c1379a8d68911030f2adc952d8a9ca6a307a,0.17075,0.098042,4.241,4.201166
50000,1,9238,correlation,7,corr-9238-00003850,6,ce0fedfab4d66dc8a21d7b131bf50849124c004b542b49186ee4f700206f1681,0.151167,0.155209,3.986084,4.028375
50000,1,9238,correlation,8,corr-9238-00000799,6,6c0d676f8c2f6d1216c15e4da03aec59b72fe7befc998a99d151c1dfc6735076,0.1675,0.105583,4.028209,3.87275
50000,1,9238,correlation,9,corr-9238-00006160,6,3b2be2aef9584f675b494f5e1b18cd4a97706ba6febea9487115a930f2ac6c83,0.142917,0.102417,3.920792,3.952584
50000,1,9238,correlation,10,corr-9238-00001326,6,86c0d57b7d7f8a36b6613d1236e4aebfc6711f85a915b7c50c6ff5509106d64e,0.133666,0.10025,3.884125,4.002708
50000,1,9238,correlation,11,corr-9238-00008300,6,094998ab6ff40cf8d92cef9cece314a470068e570674b304973244b1513dfe4e,0.151917,0.169583,4.083125,4.374333
50000,1,9238,correlation,12,corr-9238-00004100,6,6889c70d4ff90798f5fcd43c261bcd339bcab96e485d26f66cfc835a8598d26c,0.151209,0.101083,3.824042,3.879875
50000,1,9238,correlation,13,corr-9238-00003671,6,fe27d929994ca7cb14514882e2d040470c06fce1e94d26566582cffb3a52ae3c,0.19125,0.117209,3.95725,4.536458
50000,1,9238,correlation,14,corr-9238-00004807,6,e346ff0aeefc8bbb2dd3c794184eb85f9d67df15eba4d15b5de70573c79c94a3,0.168166,0.109042,4.254375,4.213708
50000,1,9238,correlation,15,corr-9238-00006696,6,289b72d0c3a84a03db37049f2629d652381dba382fd8f9a3b4674b4a9a129841,0.3135,0.184417,3.965084,4.035416
50000,1,9238,correlation,16,corr-9238-00003442,6,af7256eb053bd90570779f525e8a135bc11bcf8579613e9257b8aed077e2f8a6,0.210834,0.131625,3.910792,4.189875
50000,1,9238,correlation,17,corr-9238-00007035,6,f39f799243bdabfd3f912e6fdba59c14aa1a78ff2c75e0c72c1b674efa6059b0,0.182875,0.112833,3.872375,3.888542
50000,1,9238,correlation,18,corr-9238-00005800,6,7cab166a9406023cb3a619518e41e8f3efdb735c2bd5818db3f3bb7b2a6045f3,0.153542,0.113292,3.930583,4.212917
50000,1,9238,correlation,19,corr-9238-00002825,6,e550aa9291247bf04231acd5449ce31297d7218982db0b27930f350395eb4764,0.213375,0.182292,3.900375,4.055958
50000,2,9339,service,0,svc-0025,252,22520d9b41db8f663e42aa8606464b2e1449e1b4811c162c64ab09a2bfcdc077,0.596583,4.474292,0.609375,4.241792
50000,2,9339,service,1,svc-0069,252,de27eabd8e16f7717dacb88739267636f4232c74c521828a8e18ac158ae4c571,0.675291,4.180208,0.554958,4.496291
50000,2,9339,service,2,svc-0034,252,76d844a82a897fa483bdacb799fdfcb6ae265b8cbf12d6a82c65ddf423cb46f5,0.449458,4.561417,0.6925,4.455875
50000,2,9339,service,3,svc-0090,246,97c7c90d8c4b7c834980f7c11db7e235399d92e4c804fd996fa08b3a57087a9d,0.61725,4.408083,0.568416,4.469208
50000,2,9339,service,4,svc-0105,252,d4446f25646502b0f8754327e0561d64dc371b7190dd5b249d0154c23d09b68f,0.471958,4.5485,0.525334,4.206584
50000,2,9339,service,5,svc-0188,252,b5ac9799165f11ebca01ab2d36d00912681908d458f9daf756277b18d209d43d,0.519292,4.124584,0.556042,4.313791
50000,2,9339,service,6,svc-0087,252,d14eb0bdcb336a88753d9d811d92ce2b1222002d56fcb09cc1140d435a137b04,0.414583,4.120042,0.47925,4.151584
50000,2,9339,service,7,svc-0033,252,ae158b51ce1f8b648a7c8497b29a7f08754bf03734356f4753a0d32100052384,0.4625,4.137125,0.469708,4.052916
50000,2,9339,service,8,svc-0124,246,a78ef096aadc3efb8217356fe263d635b65616d948a62959f8bd8cc52a8d2bd9,0.540875,4.240542,0.562625,4.329291
50000,2,9339,service,9,svc-0058,252,cc5092eec187b8e04c24f63424e9d77a0e498b5523355db68e6b3cb1157eeb73,0.635,4.376083,0.507833,4.512541
50000,2,9339,service,10,svc-0029,252,ef7b4fc43ac4ce7c21119516b6f98921899759992e72396d698c9109b332acfa,0.435667,4.201333,0.519166,4.325916
50000,2,9339,service,11,svc-0151,252,8ec1ffd68b33f7b8a17920bbe9bf439fce8b0c9ec9bdbc52145193d0d8e4353f,0.495209,4.562375,0.58025,4.623917
50000,2,9339,service,12,svc-0078,252,764274736922ad01c0dd1a5daff784d8ca7995fe0e9ed6c77a782fd7f53c5c13,0.682,4.785541,0.383875,5.499
50000,2,9339,service,13,svc-0121,252,ad02f4ec82755cee13dc85710f9fed3592baadf26c1a7f95d69cddb4bbbc66dc,0.510125,4.571125,0.629708,4.444667
50000,2,9339,service,14,svc-0172,246,597d34611f854d38950ec6be8a4e6dd2c2460680d0286da8a2500ccdb97716ef,0.440458,4.207125,0.456208,4.513459
50000,2,9339,service,15,svc-0011,246,f4656278ded2163c5ab135385fd4fa09ad3fa3fc7382e06a816c87b0de48888c,0.5865,4.27075,0.469875,4.473
50000,2,9339,service,16,svc-0158,246,06a320a7a12c87724a82fa12363633c9683e3a8d135af60f0d5679d8322fc3d6,0.472,4.310791,0.61725,4.247417
50000,2,9339,service,17,svc-0156,252,6c3863708e6d9e72cae485230b5bd94159ebabe3eac6b821c92a6d150b5df0a3,0.506792,4.433083,0.56175,4.316041
50000,2,9339,service,18,svc-0092,252,f4f058f71363eba04871a86e5489debf7e3671e3978b0a32e9cb721f8829675c,0.455667,4.377083,0.46175,4.370709
50000,2,9339,service,19,svc-0131,252,0ae49677f06927b8cb84c45395a078ab7f74c61d19ed4f59a3572d6091a1a020,0.55975,4.311792,0.503625,4.679458
50000,2,9339,correlation,0,corr-9339-00003506,6,250ea3cea8eec692a35ceba6151ed0e9018e18e7eb3b611f03a1e63384ffd773,0.263334,0.134792,5.146583,4.418375
50000,2,9339,correlation,1,corr-9339-00005238,6,ad0da3453a12f56f6a332a9466c429cd11601ef8beca3936ca6f8c9ca7b66a16,0.344667,0.176042,4.369084,4.5135
50000,2,9339,correlation,2,corr-9339-00008170,6,afc0577284987dc32955ac3cff7ad23649c80e35e2f8fd2a820be8c3f898c8c9,0.178917,0.216417,4.293708,4.550542
50000,2,9339,correlation,3,corr-9339-00007450,6,9d1a2516883d20b668830085842af3135651c6f452a44a01654aed8eb391a82e,0.255,0.148,4.213917,4.329667
50000,2,9339,correlation,4,corr-9339-00001564,6,625653cea5db17b8b62bc776e8733ca3299471a7f3fcce99d120196ca6b3abbc,0.230791,0.130416,4.446958,4.241708
50000,2,9339,correlation,5,corr-9339-00000155,6,f9f4aee9bc41c9493a206c7e5237f4733695133b25119aa8f469810c39cd7b0b,0.320584,0.157875,4.362,4.197625
50000,2,9339,correlation,6,corr-9339-00005768,6,16f65996f3107758e4739cb320b9889b0ae5aa912ec7556b4d5692863faa23c7,0.295375,0.185916,4.483917,4.789459
50000,2,9339,correlation,7,corr-9339-00004526,6,393a4deff3c260d51a4645514228df9d5f2e1fb3a3b8dbf2390d08e922951ed8,0.200084,0.11675,4.156792,4.414209
50000,2,9339,correlation,8,corr-9339-00007753,6,7a576916ad7c9d6d1b6cae2bbb1dcf487b40c78b584dd07e5b3da73541982996,0.162459,0.115292,4.32975,4.126917
50000,2,9339,correlation,9,corr-9339-00007604,6,e6cc2290533256a67aea466b0bc3b0ef163d2c5beb148f54e6d105dacb4dc2a8,0.273875,0.1285,4.091083,4.064708
