source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
kubernetes.audit,200ab013-24c5-4f42-af6e-6e49fc35ba6c:ResponseComplete,2026-09-02T21:00:03.345707Z,2026-09-02T21:00:03.352706Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://200ab013-24c5-4f42-af6e-6e49fc35ba6c,eacp-gha-1324720646-33682116347-3,801152d9c2a32153513571c2eca684417a9a3a18e41f03628da7cf091c88d081
kubernetes.audit,fdb91772-daaf-4860-b7fa-fa7a70369295:ResponseComplete,2026-09-02T21:00:03.341480Z,2026-09-02T21:00:03.354738Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,409:Conflict,kubernetes-audit://fdb91772-daaf-4860-b7fa-fa7a70369295,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,795c5419fa5b0650c04baf962035ead94c8c49532306f7673073b5d023b2f110
kubernetes.audit,c86531b5-569f-48e5-818e-8bbac56bb72b:ResponseComplete,2026-09-02T21:00:03.346440Z,2026-09-02T21:00:03.359270Z,system:kube-scheduler,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w.18d19caf33d9dad7,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://c86531b5-569f-48e5-818e-8bbac56bb72b,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-75dfd759b6-5nn8w.18d19caf33d9dad7,b49e20d34f86072d9fd9c00b27947e7015178446b3a3e0ffee9397e6666d6c9d
kubernetes.audit,2b2e9ab6-276a-4dee-b581-df4ef69366bb:ResponseComplete,2026-09-02T21:00:03.345391Z,2026-09-02T21:00:03.360396Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://2b2e9ab6-276a-4dee-b581-df4ef69366bb,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-75dfd759b6,9dd2948ec146485941307fd7b96505ec5fac1bb61aff2a21810506782f08a8e8
kubernetes.audit,0205b096-3ae5-4043-996d-ec3cd1e6fd39:ResponseStarted,2026-09-02T21:00:03.345559Z,2026-09-02T21:00:03.360615Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/kube-root-ca.crt,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://0205b096-3ae5-4043-996d-ec3cd1e6fd39,k8s://eacp-cross-plane-v13/configmaps/kube-root-ca.crt,0f89a95ed0c108069b1bc264b0bbca63a2782deee144bc747231192cca99c322
kubernetes.audit,86ab68de-10d4-4bb7-ab77-0c93e1939cc1:ResponseComplete,2026-09-02T21:00:03.354696Z,2026-09-02T21:00:03.364997Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://86ab68de-10d4-4bb7-ab77-0c93e1939cc1,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-75dfd759b6-5nn8w,fbf6b43fbd0f47470a2ac25473fb569743d755b4d4d0008af353fbe40d9bf80f
kubernetes.audit,68d63348-e130-40a7-89ee-5cc963ffee8b:ResponseComplete,2026-09-02T21:00:03.362589Z,2026-09-02T21:00:03.369031Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://68d63348-e130-40a7-89ee-5cc963ffee8b,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,2ce031dec04bcf520948b559145f1bfb12125427b03bc95dc0ad5378f108186b
kubernetes.audit,73bd7d83-381c-4193-bf9f-1703a11f7f3d:ResponseComplete,2026-09-02T21:00:03.427892Z,2026-09-02T21:00:03.429682Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://73bd7d83-381c-4193-bf9f-1703a11f7f3d,eacp-gha-1324720646-33682116347-3,59bec9fe93333e07580522e1a33737a22442eb2aa08bf65e4dd2b49c5b29a235
kubernetes.audit,54cfa01f-5653-478d-88c2-a546050998b1:ResponseStarted,2026-09-02T21:00:03.435801Z,2026-09-02T21:00:03.436910Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://54cfa01f-5653-478d-88c2-a546050998b1,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,81092b00bf32f3297707406a780b63d1953015a8782dbb6d35f75d76bcdfd6f4
kubernetes.audit,78f13116-5262-4daa-be68-c05ef0e59adc:ResponseComplete,2026-09-02T21:00:05.446027Z,2026-09-02T21:00:05.448486Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w.18d19cafb101394c,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://78f13116-5262-4daa-be68-c05ef0e59adc,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-75dfd759b6-5nn8w.18d19cafb101394c,b9a7c6213197718273e54021f5c86351635cb14fbf68a53f68842abfad9984b1
